question_id,report_id,turn_index,gold_turn_type,correct,pred_answer,gold_answer,band,p_correct,reason,checks,error,latency_ms,input_tokens,output_tokens,cost_usd
Single_STT/2008/page_116.pdf-2_q1,Single_STT/2008/page_116.pdf-2,1,Number,True,12.14,12.14,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_STT/2008/page_116.pdf-2_q2,Single_STT/2008/page_116.pdf-2,2,Program,True,-1.05,-1.05,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_STT/2008/page_116.pdf-2_q3,Single_STT/2008/page_116.pdf-2,3,Program,True,-8.6%,-8.6%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_LKQ/2010/page_81.pdf-1_q0,Single_LKQ/2010/page_81.pdf-1,0,Program,True,6.7,6.7,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_LKQ/2010/page_81.pdf-1_q1,Single_LKQ/2010/page_81.pdf-1,1,Program,True,8.3,8.3,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_WRK/2018/page_39.pdf-1_q0,Single_WRK/2018/page_39.pdf-1,0,Number,True,1685.0,1685.0,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_WRK/2018/page_39.pdf-1_q1,Single_WRK/2018/page_39.pdf-1,1,Number,True,1193.5,1193.5,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_WRK/2018/page_39.pdf-1_q2,Single_WRK/2018/page_39.pdf-1,2,Program,True,141.2%,1.4118,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_WRK/2018/page_39.pdf-1_q3,Single_WRK/2018/page_39.pdf-1,3,Program,True,41.2%,.4118,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ZBH/2018/page_61.pdf-2_q0,Single_ZBH/2018/page_61.pdf-2,0,Program,False,31.3,-31.3,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_DVN/2012/page_100.pdf-2_q0,Single_DVN/2012/page_100.pdf-2,0,Number,True,379.0,379,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_DVN/2012/page_100.pdf-2_q1,Single_DVN/2012/page_100.pdf-2,1,Number,True,433.0,433,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_DVN/2012/page_100.pdf-2_q2,Single_DVN/2012/page_100.pdf-2,2,Program,True,812.0,812,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_DVN/2012/page_100.pdf-2_q3,Single_DVN/2012/page_100.pdf-2,3,Number,True,379.0,379,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_DVN/2012/page_100.pdf-2_q4,Single_DVN/2012/page_100.pdf-2,4,Program,True,0.4667,0.4667,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_DVN/2012/page_100.pdf-2_q5,Single_DVN/2012/page_100.pdf-2,5,Program,True,46.7%,46.67%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_JPM/2015/page_77.pdf-3_q0,Single_JPM/2015/page_77.pdf-3,0,Number,True,164.15,164.15,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_JPM/2015/page_77.pdf-3_q1,Single_JPM/2015/page_77.pdf-3,1,Program,True,64.15,64.15,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_JPM/2015/page_77.pdf-3_q2,Single_JPM/2015/page_77.pdf-3,2,Program,True,64.2%,64.15%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_AON/2010/page_52.pdf_q0,Double_AON/2010/page_52.pdf,0,Program,True,118.0,118,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_AON/2010/page_52.pdf_q1,Double_AON/2010/page_52.pdf,1,Program,True,1.9%,1.9%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_AON/2010/page_52.pdf_q2,Double_AON/2010/page_52.pdf,2,Program,False,unavailable,5229,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_STT/2014/page_69.pdf_q0,Double_STT/2014/page_69.pdf,0,Number,True,9.31,9.31,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_STT/2014/page_69.pdf_q1,Double_STT/2014/page_69.pdf,1,Number,True,8.42,8.42,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_STT/2014/page_69.pdf_q2,Double_STT/2014/page_69.pdf,2,Program,True,0.89,0.89,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_STT/2014/page_69.pdf_q3,Double_STT/2014/page_69.pdf,3,Program,True,890,890,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_STT/2014/page_69.pdf_q4,Double_STT/2014/page_69.pdf,4,Program,True,118,118,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_STT/2014/page_69.pdf_q5,Double_STT/2014/page_69.pdf,5,Program,True,3.1%,3.1%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_GS/2012/page_56.pdf-4_q0,Single_GS/2012/page_56.pdf-4,0,Number,True,4.9%,5,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_GS/2012/page_56.pdf-4_q1,Single_GS/2012/page_56.pdf-4,1,Program,False,-95.1,95,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_IPG/2008/page_62.pdf_q0,Double_IPG/2008/page_62.pdf,0,Program,True,6.9,6.9,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_IPG/2008/page_62.pdf_q1,Double_IPG/2008/page_62.pdf,1,Program,True,12.8,12.8,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_IPG/2008/page_62.pdf_q2,Double_IPG/2008/page_62.pdf,2,Program,True,4.27,4.27,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_IPG/2008/page_62.pdf_q3,Double_IPG/2008/page_62.pdf,3,Program,True,-19.0,-19,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_BLL/2010/page_39.pdf_q0,Double_BLL/2010/page_39.pdf,0,Program,True,0.22,.22,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_BLL/2010/page_39.pdf_q1,Double_BLL/2010/page_39.pdf,1,Program,True,12.6%,13%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_BLL/2010/page_39.pdf_q2,Double_BLL/2010/page_39.pdf,2,Program,True,50,50,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_CAG/2007/page_73.pdf-1_q0,Single_CAG/2007/page_73.pdf-1,0,Number,True,80.8,80.8,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_CAG/2007/page_73.pdf-1_q1,Single_CAG/2007/page_73.pdf-1,1,Number,True,82.8,82.8,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_CAG/2007/page_73.pdf-1_q2,Single_CAG/2007/page_73.pdf-1,2,Program,True,163.6,163.6,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_CAG/2007/page_73.pdf-1_q3,Single_CAG/2007/page_73.pdf-1,3,Program,True,108.1,108.1,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_IPG/2009/page_89.pdf-3_q0,Single_IPG/2009/page_89.pdf-3,0,Program,False,-33.6,33.6,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_DVN/2010/page_70.pdf-2_q0,Single_DVN/2010/page_70.pdf-2,0,Number,True,736.0,736,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_DVN/2010/page_70.pdf-2_q1,Single_DVN/2010/page_70.pdf-2,1,Number,True,935.0,935,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_DVN/2010/page_70.pdf-2_q2,Single_DVN/2010/page_70.pdf-2,2,Program,True,0.7872,0.7872,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_DVN/2010/page_70.pdf-2_q3,Single_DVN/2010/page_70.pdf-2,3,Program,True,78.7%,78.72,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_RL/2012/page_13.pdf_q0,Double_RL/2012/page_13.pdf,0,Program,True,59.6%,60%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_RL/2012/page_13.pdf_q1,Double_RL/2012/page_13.pdf,1,Program,True,39.6%,40%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_WRK/2018/page_56.pdf_q0,Double_WRK/2018/page_56.pdf,0,Number,True,3635.0,3635.0,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_WRK/2018/page_56.pdf_q1,Double_WRK/2018/page_56.pdf,1,Number,True,9017.8,9017.8,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_WRK/2018/page_56.pdf_q2,Double_WRK/2018/page_56.pdf,2,Program,True,40.3%,.4031,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_WRK/2018/page_56.pdf_q3,Double_WRK/2018/page_56.pdf,3,Number,True,247.8,247.8,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_WRK/2018/page_56.pdf_q4,Double_WRK/2018/page_56.pdf,4,Program,True,2458.3,2458.3,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_BLK/2016/page_75.pdf-3_q0,Single_BLK/2016/page_75.pdf-3,0,Program,True,-94,-94,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_BLK/2016/page_75.pdf-3_q1,Single_BLK/2016/page_75.pdf-3,1,Program,True,-2.0%,-2.0%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_AMT/2010/page_82.pdf-3_q0,Single_AMT/2010/page_82.pdf-3,0,Number,False,22505,28520,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_AAPL/2011/page_24.pdf_q0,Double_AAPL/2011/page_24.pdf,0,Program,True,395,395,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_AAPL/2011/page_24.pdf_q1,Double_AAPL/2011/page_24.pdf,1,Program,True,395.0%,395%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_AAPL/2011/page_24.pdf_q2,Double_AAPL/2011/page_24.pdf,2,Program,True,yes,yes,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_DRE/2013/page_38.pdf-2_q0,Single_DRE/2013/page_38.pdf-2,0,Program,True,13249,13249,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_DRE/2013/page_38.pdf-2_q1,Single_DRE/2013/page_38.pdf-2,1,Program,True,0.49727883496603237,49.7%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_DRE/2008/page_49.pdf-3_q0,Single_DRE/2008/page_49.pdf-3,0,Number,True,756311.0,756311,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_DRE/2008/page_49.pdf-3_q1,Single_DRE/2008/page_49.pdf-3,1,Number,True,867558.0,867558,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_DRE/2008/page_49.pdf-3_q2,Single_DRE/2008/page_49.pdf-3,2,Program,True,0.87177,0.872,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_DRE/2008/page_49.pdf-3_q3,Single_DRE/2008/page_49.pdf-3,3,Program,True,87.2%,87.2%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_AMT/2007/page_116.pdf-2_q0,Single_AMT/2007/page_116.pdf-2,0,Number,True,246.4,246.4,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_AMT/2007/page_116.pdf-2_q1,Single_AMT/2007/page_116.pdf-2,1,Number,True,237.0,237.0,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_AMT/2007/page_116.pdf-2_q2,Single_AMT/2007/page_116.pdf-2,2,Program,True,9.4,9.4,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_AMT/2007/page_116.pdf-2_q3,Single_AMT/2007/page_116.pdf-2,3,Program,True,4.0%,4.0%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_MA/2009/page_120.pdf-1_q0,Single_MA/2009/page_120.pdf-1,0,Number,True,2.5%,2.5,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_MA/2009/page_120.pdf-1_q1,Single_MA/2009/page_120.pdf-1,1,Number,True,3.2%,3.2,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_MA/2009/page_120.pdf-1_q2,Single_MA/2009/page_120.pdf-1,2,Program,False,-0.7,0.7,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_ZBH/2003/page_40.pdf_q0,Double_ZBH/2003/page_40.pdf,0,Number,True,51.2%,51.2,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_ZBH/2003/page_40.pdf_q1,Double_ZBH/2003/page_40.pdf,1,Number,True,47.4%,47.4,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_ZBH/2003/page_40.pdf_q2,Double_ZBH/2003/page_40.pdf,2,Program,True,3.8,3.8,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_ZBH/2003/page_40.pdf_q3,Double_ZBH/2003/page_40.pdf,3,Program,True,6.8,6.8,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ZBH/2008/page_84.pdf-1_q0,Single_ZBH/2008/page_84.pdf-1,0,Number,True,228.3,228.3,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ZBH/2008/page_84.pdf-1_q1,Single_ZBH/2008/page_84.pdf-1,1,Number,True,227.3,227.3,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ZBH/2008/page_84.pdf-1_q2,Single_ZBH/2008/page_84.pdf-1,2,Program,True,1.0044,1.0044,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_ZBH/2008/page_84.pdf-1_q3,Single_ZBH/2008/page_84.pdf-1,3,Program,True,0.4%,.0044,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_GS/2018/page_165.pdf-4_q0,Single_GS/2018/page_165.pdf-4,0,Number,False,3151,3.28,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_ADBE/2013/page_84.pdf_q0,Double_ADBE/2013/page_84.pdf,0,Program,True,-24370,-24370,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_ADBE/2013/page_84.pdf_q1,Double_ADBE/2013/page_84.pdf,1,Number,True,160468,160468,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_ADBE/2013/page_84.pdf_q2,Double_ADBE/2013/page_84.pdf,2,Program,True,-0.15186828526559812,-15.2%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_ETR/2004/page_158.pdf_q0,Double_ETR/2004/page_158.pdf,0,Program,True,22.8%,23%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_ETR/2004/page_158.pdf_q1,Double_ETR/2004/page_158.pdf,1,Program,True,11.5%,12%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_LMT/2014/page_45.pdf-4_q0,Single_LMT/2014/page_45.pdf-4,0,Program,True,37,37,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_LMT/2014/page_45.pdf-4_q1,Single_LMT/2014/page_45.pdf-4,1,Number,True,1612,1612,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_LMT/2014/page_45.pdf-4_q2,Single_LMT/2014/page_45.pdf-4,2,Program,True,2.3%,2.3%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_NCLH/2016/page_84.pdf-3_q0,Single_NCLH/2016/page_84.pdf-3,0,Number,True,34.7,34.7,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_NCLH/2016/page_84.pdf-3_q1,Single_NCLH/2016/page_84.pdf-3,1,Number,True,36.7,36.7,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_NCLH/2016/page_84.pdf-3_q2,Single_NCLH/2016/page_84.pdf-3,2,Program,True,71.4,71.4,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_NCLH/2016/page_84.pdf-3_q3,Single_NCLH/2016/page_84.pdf-3,3,Number,True,32.3,32.3,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_NCLH/2016/page_84.pdf-3_q4,Single_NCLH/2016/page_84.pdf-3,4,Program,True,103.7,103.7,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_GPN/2009/page_70.pdf-3_q0,Single_GPN/2009/page_70.pdf-3,0,Program,True,17627.0,17627,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_GPN/2009/page_70.pdf-3_q1,Single_GPN/2009/page_70.pdf-3,1,Program,True,18658.0,18658,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_GPN/2009/page_70.pdf-3_q2,Single_GPN/2009/page_70.pdf-3,2,Number,True,19427.0,19427,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_GPN/2009/page_70.pdf-3_q3,Single_GPN/2009/page_70.pdf-3,3,Program,True,0.96,96%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_UNP/2006/page_62.pdf-1_q0,Single_UNP/2006/page_62.pdf-1,0,Program,True,7373,7373,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_UNP/2006/page_62.pdf-1_q1,Single_UNP/2006/page_62.pdf-1,1,Number,True,498,498,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_UNP/2006/page_62.pdf-1_q2,Single_UNP/2006/page_62.pdf-1,2,Number,False,173,168,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_GIS/2019/page_38.pdf-2_q0,Single_GIS/2019/page_38.pdf-2,0,Program,True,177.2,177.2,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_GIS/2019/page_38.pdf-2_q1,Single_GIS/2019/page_38.pdf-2,1,Number,True,15.4,15.4,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_GIS/2019/page_38.pdf-2_q2,Single_GIS/2019/page_38.pdf-2,2,Program,True,192.6,192.6,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_RSG/2013/page_69.pdf-2_q0,Single_RSG/2013/page_69.pdf-2,0,Program,True,52.3,52.3,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_RSG/2013/page_69.pdf-2_q1,Single_RSG/2013/page_69.pdf-2,1,Program,True,8.2%,8.2%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_UAA/2018/page_40.pdf-4_q0,Single_UAA/2018/page_40.pdf-4,0,Number,False,5193.2,5193185,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_MSI/2009/page_67.pdf-3_q0,Single_MSI/2009/page_67.pdf-3,0,Program,True,2866.68,2866.7,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_MSI/2009/page_67.pdf-3_q1,Single_MSI/2009/page_67.pdf-3,1,Program,True,2703.78,2703.8,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Single_MSI/2009/page_67.pdf-3_q2,Single_MSI/2009/page_67.pdf-3,2,Program,True,162.9,162.9,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_ETFC/2012/page_85.pdf_q0,Double_ETFC/2012/page_85.pdf,0,Number,True,1791.8,1791.8,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_ETFC/2012/page_85.pdf_q1,Double_ETFC/2012/page_85.pdf,1,Number,True,1934.2,1934.2,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
Double_ETFC/2012/page_85.pdf_q2,Double_ETFC/2012/page_85.pdf,2,Program,True,92.6%,93%,low,0.0,judge unavailable,{},"TeacherRateLimitError(""rate_limited: You've hit your session limit · resets 8pm (Australia/Sydney)"")",,,,
