question_id,report_id,turn_index,gold_turn_type,correct,pred_answer,gold_answer,band,p_correct,reason,checks,error,latency_ms,input_tokens,output_tokens,cost_usd
Single_RE/2016/page_40.pdf-1_q4,Single_RE/2016/page_40.pdf-1,4,Program,True,1015.3,1015.3,high,0.99,"All operands verified: 605.3 traces to correctly-computed prior total (2016+2015+2014+2013), 410.0 matches table cell for 2012. Periods align with five-year scope named. Program is simple addition. Arithmetic correct: 605.3 + 410.0 = 1015.3. Units consistent in millions throughout.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,29451,10,2970,0.0260122
Double_ETR/2004/page_216.pdf_q0,Double_ETR/2004/page_216.pdf,0,Number,True,98.0,98.0,high,0.99,Direct value lookup; all operands and periods verified against source text; no arithmetic required; answer matches explicit statement in financing activities section.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,23609,10,2373,0.022971199999999997
Double_ETR/2004/page_216.pdf_q1,Double_ETR/2004/page_216.pdf,1,Number,True,404.4,404.4,high,0.99,Direct single-value lookup from post_text; all operands and period verified in cited sentence; no arithmetic required; scale and units match source.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,21845,10,1947,0.0208872
Double_ETR/2004/page_216.pdf_q2,Double_ETR/2004/page_216.pdf,2,Program,True,24.2%,24.2%,high,0.995,"All operands correctly sourced to 2004 narrative figures (98.0M net issuance, 404.4M financing-activity decrease); percentage formula and operand order match the question; calculator trajectory verifies 98÷404.4×100 = 24.2%.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,43551,10,2536,0.0244802
Double_ETR/2004/page_216.pdf_q3,Double_ETR/2004/page_216.pdf,3,Number,False,14.8,35.4,high,0.99,"Direct lookup of $14.8 million payment stated explicitly in source for 2004; period, value, citation all verified verbatim.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,18564,10,1986,0.0212962
Single_LMT/2012/page_45.pdf-2_q0,Single_LMT/2012/page_45.pdf-2,0,Number,True,7457.0,7457,high,0.99,"Direct table lookup, Type I turn. All operands verified in the cited cell; period, program, and scale all match the question exactly.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,49066,10,4620,0.0346422
Single_LMT/2012/page_45.pdf-2_q1,Single_LMT/2012/page_45.pdf-2,1,Number,True,7463.0,7463,high,0.99,"Direct table lookup with exact source citation (2011 net sales = 7463.0); correct period, no computation needed, all checks pass.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,23590,10,2124,0.022234200000000003
Single_LMT/2012/page_45.pdf-2_q2,Single_LMT/2012/page_45.pdf-2,2,Program,True,-6.0,-6,high,0.99,"All six checks pass clearly. Operands are correctly sourced from the table, periods and references match the prior turn sequence, the subtraction operation correctly computes net change in the right order, the calculator trajectory confirms the arithmetic (7457 − 7463 = −6.0), and the unit (millions) is appropriate. The answer is safe to release.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,24521,10,2315,0.0237772
Single_LMT/2012/page_45.pdf-2_q3,Single_LMT/2012/page_45.pdf-2,3,Number,True,7463.0,7463,high,0.98,All checks pass. Value 7463.0 correctly reused from Turn 2 (2011 net sales from table); period 2011 is explicit; reference naturally binds to prior context; no computation needed; scale consistent with millions convention.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,34389,10,3164,0.0276482
Single_LMT/2012/page_45.pdf-2_q4,Single_LMT/2012/page_45.pdf-2,4,Program,True,-0.1%,-0.1%,high,0.992,"All operands verified to table and prior turns; percent change formula correctly applied (net change ÷ base × 100); calculator trajectory confirms −6.0 ÷ 7463 × 100 = −0.0804%, properly rounded to −0.1% on percent scale.""","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,26908,10,2666,0.025830199999999998
Single_FIS/2012/page_30.pdf-1_q0,Single_FIS/2012/page_30.pdf-1,0,Program,True,57.38,57.38,high,0.99,"All operands correctly sourced from named periods in the table, program matches question's subtraction requirement, calculator trajectory verifies arithmetic, scale appropriate for indexed value change.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,59334,10,3117,0.026739199999999998
Single_FIS/2012/page_30.pdf-1_q1,Single_FIS/2012/page_30.pdf-1,1,Program,True,57.4%,57.38%,high,0.99,"All six checks pass. Operands correctly sourced from table (100.0 at 12/07) and prior turn (57.38 change); period correctly identified as 12/07–12/12; prior answer properly referenced; percent-change formula (change/base)×100 matches the question; calculator trajectory verified (57.38÷100×100=57.379...→57.4%); scale correctly expressed as percent, not decimal.""","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,20960,10,2098,0.0218242
Single_UNP/2009/page_65.pdf-1_q0,Single_UNP/2009/page_65.pdf-1,0,Number,False,18,2000,high,0.98,"All six checks pass. The trail correctly back-solves from the director option formula (shares = 60000 / (1/3 × FMV)) and 10000-share cap to infer the assumed FMV of $18/share. Both operands are accurately cited, arithmetic is verified, and the program correctly inverts the formula. Slight deduction from 0.99 only for the question's inherent ambiguity in asking for ""assumed"" FMV without explicit instruction to back-solve from the cap — but this is the only defensible interpretation given the source material.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,60071,10,5939,0.0420812
Single_ECL/2017/page_68.pdf-3_q0,Single_ECL/2017/page_68.pdf-3,0,Program,True,3.9,3.9,high,0.99,"All checks pass. Both operands (71.5 and 67.6) are explicitly in the cited table cells for their respective years. The program correctly computes (2017 ending) − (2016 ending) as required by ""from 2016 to 2017."" Arithmetic verified by calculator. Scale (simple difference in millions) matches the question's wording.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,21292,10,2639,0.025091199999999998
Single_ECL/2017/page_68.pdf-3_q1,Single_ECL/2017/page_68.pdf-3,1,Program,True,5.8%,5.8%,high,0.99,"All operands verified in source and prior turn; periods and references correctly resolved; program computes percentage of base as asked; calculator trajectory is complete and matches reported answer within rounding.""","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,15128,10,1878,0.021476199999999997
Single_ETR/2015/page_131.pdf-1_q0,Single_ETR/2015/page_131.pdf-1,0,Program,True,562372,562372,high,0.99,All operands verified in source table; correct period match (2016→2017); correct subtraction order (new minus old); verified calculator output (766451 - 204079 = 562372 in thousands); appropriate scale for net change amount.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,24336,10,2204,0.022642199999999998
Single_ETR/2015/page_131.pdf-1_q1,Single_ETR/2015/page_131.pdf-1,1,Number,True,204079,204079,high,0.99,Direct table lookup correctly sourced to the 2016 column; operand matches exactly; no computation needed; period and units verified against source.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,18389,10,1812,0.0203342
Single_ETR/2015/page_131.pdf-1_q2,Single_ETR/2015/page_131.pdf-1,2,Program,True,275.6%,276%,high,0.99,"All six checks pass. Operands verified in source table, period correctly inferred from prior turns, references resolve cleanly, percent change formula is correct, calculator trajectory is complete and matches reported answer, and scale is properly expressed as a percentage.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,19811,10,2534,0.0246042
Single_ETR/2008/page_356.pdf-4_q0,Single_ETR/2008/page_356.pdf-4,0,Number,True,132000,132000,high,0.99,"All six checks pass. Direct single-value lookup from post_text narrative: 132000 electric customers as of December 31, 2007 matches question period, no arithmetic required, no unit conversion needed, no prior references. Answer is explicitly stated in source with correct magnitude and sign.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,21809,10,1995,0.0209612
Single_ETR/2008/page_356.pdf-4_q1,Single_ETR/2008/page_356.pdf-4,1,Number,True,95000,95000,high,0.99,"All six checks pass. Direct follow-up lookup correctly retrieves 95,000 electric customers as of December 31, 2006, from the explicit post_text citation; metric choice (electric vs. gas) correctly resolved from prior turn context.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,18747,10,1696,0.019440199999999998
Single_ETR/2008/page_356.pdf-4_q2,Single_ETR/2008/page_356.pdf-4,2,Program,True,37000,37000,high,0.99,All operands correctly sourced for stated periods (132000 in 2007; 95000 in 2006); increase correctly computed as 2007 − 2006; calculator verified 132000 − 95000 = 37000; unit (count) matches question.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,19885,10,2044,0.0216202
Single_ETR/2008/page_356.pdf-4_q3,Single_ETR/2008/page_356.pdf-4,3,Program,True,38.9%,38.9%,high,0.99,"All checks pass. Correctly sourced prior-turn operands (37000 increase, 95000 baseline), proper percentage increase formula (increase ÷ baseline × 100), verified calculator trajectory with appropriate one-decimal rounding (38.947...% → 38.9%), and correct percent-scale unit labeling.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,27267,10,2725,0.0252872
Single_STT/2008/page_116.pdf-2_q0,Single_STT/2008/page_116.pdf-2,0,Number,True,11.09,11.09,high,0.99,"Straightforward table lookup: all operands verified exact, period matches question, no operation required, unit/scale implicit billions confirmed via narrative totals. Trail's disambiguation of ambiguous column labels via cross-reference is sound.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,22285,10,2742,0.025844199999999998
Single_STT/2008/page_116.pdf-2_q1,Single_STT/2008/page_116.pdf-2,1,Number,True,12.14,12.14,low,0.75,Column '2008 amount (2)' is asserted to contain 2007 data; explicit header contradicts requested period despite plausible structural inference from table totals and financial context.,"{""operand_in_source"": ""pass"", ""period_matches"": ""cannot_tell"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,99258,10,9636,0.060174200000000004
Single_STT/2008/page_116.pdf-2_q2,Single_STT/2008/page_116.pdf-2,2,Program,True,-1.05,-1.05,high,0.99,"All operands verified to source document (11.09 from 2008 column, 12.14 from 2007 column), periods correct, subtraction order appropriate for net change (2008 − 2007), arithmetic verified in calculator trajectory, units consistent (billions). Answer safely releasable.""","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,31437,10,3176,0.028230199999999997
Single_STT/2008/page_116.pdf-2_q3,Single_STT/2008/page_116.pdf-2,3,Program,True,-8.6%,-8.6%,high,0.99,All operands correctly sourced from prior turns; percent change formula applied with correct operand order and proper ×100 scaling; arithmetic verified through calculator trajectory; result properly labeled as percentage. Straightforward follow-up with clear derivation.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,25324,10,2583,0.025567199999999998
Single_LKQ/2010/page_81.pdf-1_q0,Single_LKQ/2010/page_81.pdf-1,0,Program,True,6.7,6.7,high,0.985,"All six checks pass. Both operands (5.5 for 2010, 1.2 for 2009) explicitly sourced from pre_text sentence with 'respectively' clause correctly disambiguating periods; addition operation matches 'sum' request; calculator verified 5.5 + 1.2 = 6.7; scale correctly in millions.""","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,22448,10,2933,0.026939199999999996
Single_LKQ/2010/page_81.pdf-1_q1,Single_LKQ/2010/page_81.pdf-1,1,Program,True,8.3,8.3,high,0.99,"All six checks pass: both operands (6.7 from prior sum, 1.6 from 2008 line item) verified in source; periods match scope extension; calculator trajectory confirms 6.7 + 1.6 = 8.3; scale correct in millions.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,29617,18,2578,0.0320453
Single_WRK/2018/page_39.pdf-1_q0,Single_WRK/2018/page_39.pdf-1,0,Number,True,1685.0,1685.0,high,0.99,All six checks pass. Straightforward single-cell table lookup; cited value 1685.0 matches exactly; period matches question; no arithmetic needed or performed; units align with contextual framing (millions).,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,16474,10,1883,0.0213672
Single_WRK/2018/page_39.pdf-1_q1,Single_WRK/2018/page_39.pdf-1,1,Number,True,1193.5,1193.5,high,0.99,"All checks pass. Direct table lookup with exact match to cited cell (1193.5); correct period, metric, and reference resolution; no computation required.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,19456,10,1735,0.020707200000000002
Single_WRK/2018/page_39.pdf-1_q2,Single_WRK/2018/page_39.pdf-1,2,Program,True,141.2%,1.4118,low,0.08,"The question uses 'in relation to' with no percent language, which requires a plain ratio answer (~1.41), not a percentage (141.2%). The trail's unrequested ×100 conversion violates explicit judge criteria for unit_and_scale and program_matches.""","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""fail"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""fail""}",,21732,10,2664,0.0260742
Single_WRK/2018/page_39.pdf-1_q3,Single_WRK/2018/page_39.pdf-1,3,Program,True,41.2%,.4118,high,0.96,All operands correctly sourced from prior intermediate calculation; reference properly resolved under standard financial convention for ratio-difference questions; arithmetic verified across both subtract and multiply steps; answer appropriately scaled as percentage.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,90885,10,9170,0.058688199999999996
Single_ZBH/2018/page_61.pdf-2_q0,Single_ZBH/2018/page_61.pdf-2,0,Program,False,31.3,-31.3,high,0.96,"All six checks pass. Value -31.3 correctly retrieved from Dec 31, 2018 balance; interpretation of 'positive balance' as absolute value magnitude is the most straightforward reading; scale (millions) preserved. Residual uncertainty only from inherent ambiguity in question wording.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,43104,10,4059,0.032817200000000005
Single_DVN/2012/page_100.pdf-2_q0,Single_DVN/2012/page_100.pdf-2,0,Number,True,379.0,379,high,0.99,"All six checks pass on a direct, unambiguous table lookup. Value 379.0 is correctly cited from Canada row, 2011 column; no arithmetic, no period ambiguity, no unit conversion—a pure retrieval from the source document.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,20641,10,1873,0.0207632
Single_DVN/2012/page_100.pdf-2_q1,Single_DVN/2012/page_100.pdf-2,1,Number,True,433.0,433,high,0.99,"All six checks pass. Direct table lookup with correct citation, matching period (2012), correct reference resolution (Canada proved undeveloped reserves), no arithmetic needed, consistent units (mmboe). Answer 433.0 is verbatim in the source cell.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,18574,10,1684,0.0198922
Single_DVN/2012/page_100.pdf-2_q2,Single_DVN/2012/page_100.pdf-2,2,Program,True,812.0,812,high,0.995,All six checks pass. Both operands (379.0 and 433.0) are correctly sourced from the table for Canada 2011 and 2012; the references to turns 1 and 2 are unambiguous; the program (addition) matches the question exactly; calculator confirms 379 + 433 = 812.0; no unit or scale issues.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,20606,10,2025,0.022101199999999998
Single_DVN/2012/page_100.pdf-2_q3,Single_DVN/2012/page_100.pdf-2,3,Number,True,379.0,379,high,0.99,"All checks pass. Direct table lookup of Canada proved undeveloped reserves as of December 31, 2011 (379.0 mmboe), correctly sourced and reused from Turn 1.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,24339,10,2306,0.023186199999999997
Single_DVN/2012/page_100.pdf-2_q4,Single_DVN/2012/page_100.pdf-2,4,Program,True,0.4667,0.4667,high,0.99,All six checks pass. Operands correctly sourced from prior turns; periods and references properly resolved to Turn 3 (sum 812.0) and Turn 4 (Canada 2011 = 379.0); division operation matches bare-ratio phrasing; arithmetic verified by calculator (379/812 = 0.4667); decimal scale appropriate for ratio question without percent wording.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,19173,10,2407,0.024273199999999998
Single_DVN/2012/page_100.pdf-2_q5,Single_DVN/2012/page_100.pdf-2,5,Program,True,46.7%,46.67%,high,0.99,Multiplies prior-turn ratio (0.4667) by 100 with correct arithmetic; all operands sourced from verified prior calculations; formatted percentage is standard for ratio-to-percent conversion.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,63406,10,6222,0.043306199999999996
Single_JPM/2015/page_77.pdf-3_q0,Single_JPM/2015/page_77.pdf-3,0,Number,True,164.15,164.15,high,0.99,"All six checks pass. Direct table lookup (no calculation required) retrieves correct value 164.15 for s&p financial index in 2015 from cited cell, in correct units (dollars).","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,15537,10,1358,0.017446200000000002
Single_JPM/2015/page_77.pdf-3_q1,Single_JPM/2015/page_77.pdf-3,1,Program,True,64.15,64.15,high,0.99,"All operands exactly located in table (164.15 in 2015, 100 in 2010 baseline), periods correctly matched to question scope, program correctly computes difference (later − initial), calculator call verified 164.15 − 100 = 64.15, scale appropriate to dollar-denominated source.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,17410,10,2149,0.0219412
Single_JPM/2015/page_77.pdf-3_q2,Single_JPM/2015/page_77.pdf-3,2,Program,True,64.2%,64.15%,high,0.99,"All six checks pass. Both operands (64.15 change from prior turn, 100 base from 2010 table) are traceable to source. Program correctly applies percent-change formula. Calculator trajectory confirms (64.15÷100)×100 = 64.15, reported as 64.2% (properly rounded, properly scaled to percent). Answer is releasable.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,30339,10,2991,0.0263532
Double_AON/2010/page_52.pdf_q0,Double_AON/2010/page_52.pdf,0,Program,True,118.0,118,high,0.99,"All six checks pass. Operands (6423.0 and 6305.0) correctly retrieved from table for 2010 and 2009. Periods match exactly. Subtraction operation aligns with ""change from A to B"" phrasing. Calculator output (118.0) verified and equals final answer. Units implicitly consistent with source (millions).","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,23744,10,2300,0.0228962
Double_AON/2010/page_52.pdf_q1,Double_AON/2010/page_52.pdf,1,Program,True,1.9%,1.9%,high,0.995,"All six checks pass: operands verified in source and prior turn; arithmetic correctly executed in non-empty calculator trajectory (118÷6305×100=1.8715...); properly scaled to percentage; rounding appropriate.""","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,22086,10,2229,0.0228352
Double_AON/2010/page_52.pdf_q2,Double_AON/2010/page_52.pdf,2,Program,False,unavailable,5229,high,0.99,"Correctly refuses 2015 operating expenses; document covers 2008–2010 only, provides no operating expense line item, and contains no forward projections. Refusal is grounded in documented silence.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,24021,10,2124,0.0221562
Double_STT/2014/page_69.pdf_q0,Double_STT/2014/page_69.pdf,0,Number,True,9.31,9.31,high,0.99,"Direct lookup with perfect sourcing: 9.31 billion explicitly stated in post_text for year ended December 31, 2014; correct period, unit, and scale.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,11939,10,1251,0.018549200000000002
Double_STT/2014/page_69.pdf_q1,Double_STT/2014/page_69.pdf,1,Number,True,8.42,8.42,high,0.99,"Pure lookup of explicit narrative value ($8.42B for 2013) with no arithmetic, period, or unit ambiguity. All operands, references, and scales verified against source.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,21285,10,1961,0.0222952
Double_STT/2014/page_69.pdf_q2,Double_STT/2014/page_69.pdf,2,Program,True,0.89,0.89,high,0.99,All operands verified against document; period span (2013–2014) and subtraction order correct; program is straightforward difference; arithmetic (9.31 − 8.42 = 0.89) verified by calculator; unit scale (billions) matches question request.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,23668,10,2266,0.024234199999999997
Double_STT/2014/page_69.pdf_q3,Double_STT/2014/page_69.pdf,3,Program,True,890,890,high,0.99,"Simple unit conversion of a verified prior answer; all operands, periods, references, program, arithmetic, and units confirmed correct.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,14922,10,1810,0.0218502
Double_STT/2014/page_69.pdf_q4,Double_STT/2014/page_69.pdf,4,Program,True,118,118,high,0.99,All six checks pass independently. Operands correctly retrieved from table for periods 2014 and 2013; subtraction order matches the natural interpretation of variation as year-over-year change; calculator executed correctly (3867−3749=118); units consistent with source table.,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,38530,10,3737,0.031789200000000004
Double_STT/2014/page_69.pdf_q5,Double_STT/2014/page_69.pdf,5,Program,True,3.1%,3.1%,high,0.99,"All six checks pass. The variation (118M from prior turn) is correctly divided by the 2013 baseline (3749M) and multiplied by 100 to express as a percentage. Calculator trajectory confirms 118÷3749×100 = 3.1475...%, reported as 3.1%.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,25260,10,2533,0.0259672
Single_GS/2012/page_56.pdf-4_q0,Single_GS/2012/page_56.pdf-4,0,Number,True,4.9%,5,high,0.99,"All operands verified in source table, periods match exactly (2012 vs 2011), percent-change program correctly formulated and executed, calculator trajectory complete and accurate, answer on correct percent scale. Arithmetic independently verified: (18124 − 17280) ÷ 17280 × 100 = 4.88% ≈ 4.9%.""","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,22601,10,2763,0.026711199999999997
Single_GS/2012/page_56.pdf-4_q1,Single_GS/2012/page_56.pdf-4,1,Program,False,-95.1,95,high,0.99,All six checks pass; arithmetic correctly computed from prior answer (4.884% − 100 = −95.1 percentage points).,"{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,35326,10,3487,0.029963200000000002
Double_IPG/2008/page_62.pdf_q0,Double_IPG/2008/page_62.pdf,0,Program,True,6.9,6.9,high,0.99,"All six checks pass. Both operands are directly located in the cited table cells for December 31, 2008, the operation (sum) matches the question's ""combined"" wording exactly, and the arithmetic is verified by the calculator trajectory: 1.2 + 5.7 = 6.9 million.","{""operand_in_source"": ""pass"", ""period_matches"": ""pass"", ""reference_resolved"": ""pass"", ""program_matches"": ""pass"", ""arithmetic_verified"": ""pass"", ""unit_and_scale"": ""pass""}",,15234,10,1525,0.018737200000000002
